study_id,contrast_id,x,y,z
8010025,1,-5,-5,14
8010025,1,-52,12,13
8010025,1,-57,-38,14
8010025,1,13,-79,13
8010025,1,15,-90,14
8010025,1,20,-59,14
8010025,1,23,-5,12
8010025,1,26,-52,12
8010025,1,29,-40,11
8010025,1,34,-38,7
8010025,1,37,-11,13
8010025,1,5,-86,13
8010025,1,54,-35,13
8010025,1,6,-76,13
8010025,1,60,-31,14
8010025,1,7,-64,12
8010025,1,7,2,14
8010026,2,-12,-60,9
8010026,2,-18,-36,-15
8010026,2,-48,-78,24
8010026,2,12,-57,15
8010026,2,21,-24,-12
8010026,2,27,27,45
8010026,2,3,24,-9
8010026,2,33,-42,-12
8010026,2,45,-66,24
8010026,2,57,-6,-24
8010026,2,9,-57,48
8010026,2,9,-75,57
8010027,3,-13,-29,61
8010027,3,-20,52,34
8010027,3,-37,35,-14
8010027,3,-4,-22,74
8010027,3,-40,22,-17
8010027,3,-40,23,-7
8010027,3,-43,-64,-13
8010027,3,-49,-37,49
8010027,3,-7,64,20
8010027,3,12,16,67
8010027,3,12,4,-9
8010027,3,16,-2,-24
8010027,3,18,-13,-21
8010027,3,19,-12,-20
8010027,3,2,-12,33
8010027,3,21,-48,-18
8010027,3,28,36,-12
8010027,3,3,53,-5
8010027,3,37,-39,-29
8010027,3,44,23,-18
8010027,3,53,21,2
8010027,3,57,-32,54
8010027,3,57,-63,-7
8010027,3,57,5,41
8010031,10,-42,-6,60
8010032,8,-2,24,-28
8010032,8,-2,40,2
8010032,8,-6,56,16
8010032,8,-8,28,-20
8010032,8,30,42,28
8010032,8,8,36,-8
8010033,5,-1,-69,39
8010033,5,-10,-102,11
8010033,5,-12,-17,74
8010033,5,-24,-34,-14
8010033,5,-31,-32,65
8010033,5,-38,48,11
8010033,5,-40,-30,20
8010033,5,-41,-59,-40
8010033,5,-51,-21,45
8010033,5,-52,17,32
8010033,5,-54,-2,-16
8010033,5,-55,-47,11
8010033,5,20,-47,-30
8010033,5,40,-68,41
8010033,5,58,-43,0
8010033,5,9,-52,11
8010035,1,-18,45,-6
8010035,1,-21,33,-18
8010035,1,-48,-60,-18
8010035,1,36,-6,9
8010035,1,48,-45,-12
8010035,1,48,-66,-9
8010036,1,-12,-62,-28
8010036,1,-2,6,48
8010036,1,-32,-54,66
8010036,1,-36,-60,-30
8010036,1,-42,-40,48
8010036,1,12,-60,66
8010036,1,12,-72,48
8010036,1,16,-12,16
8010036,1,22,54,20
8010036,1,26,-56,-26
8010036,1,32,46,-20
8010036,1,38,-54,48
8020040,2,12,-4,69
8020042,1,-14,-86,-10
8020042,1,-18,-18,6
8020042,1,-26,32,-6
8020042,1,-28,-58,40
8020042,1,-32,-28,-6
8020042,1,-38,42,28
8020042,1,-40,-56,-18
8020042,1,-8,-88,-4
8020042,1,10,-96,-4
8020042,1,16,-18,6
8020042,1,24,-30,-26
8020042,1,26,-58,42
8020042,1,34,34,14
8020042,1,36,4,30
8020042,1,40,-54,-20
8020042,1,42,-84,-8
8020042,1,8,12,44
8020043,2,-26,-38,-2
8020043,2,52,22,16
8020044,1,-12,-6,9
8020044,1,-13,2,8
8020044,1,-23,-19,-11
8020044,1,-24,-3,-14
8020044,1,-32,2,-9
8020044,1,-32,22,7
8020044,1,-32,7,-22
8020044,1,-33,-70,-10
8020044,1,-34,10,-2
8020044,1,-6,-17,-16
8020044,1,-61,-27,30
8020044,1,12,4,4
8020044,1,15,4,18
8020044,1,2,21,15
8020044,1,26,-18,-12
8020044,1,26,-3,-14
8020044,1,52,-65,1
8020044,1,9,-17,-16
8020045,7,-42,-15,43
8020045,7,57,-14,48
8020047,3,-12,-60,36
8020047,3,-45,-60,27
8020047,3,-51,-69,39
8020047,3,3,-66,39
8020047,3,48,-57,27
8020047,3,51,18,48
8020049,1,-36,48,-10
8020049,1,-48,18,-18
8020049,1,-54,10,22
8020049,1,36,48,-8
8020049,1,44,10,2
8020049,1,54,14,-16
8020050,1,-21,-75,9
8020050,1,-39,-30,12
8020050,1,-45,-21,3
8020050,1,-54,-9,33
8020050,1,-57,-12,33
8020050,1,-63,-9,21
8020050,1,-9,-42,-24
8020050,1,15,-63,-24
8020050,1,18,-24,-3
8020050,1,39,-24,39
8020050,1,45,-21,12
8020050,1,48,-12,36
8020050,1,6,-30,-45
8020050,1,63,-6,12
8020050,1,66,-3,-6
8020052,3,-22,3,9
8020052,3,-23,-12,53
8020052,3,-35,11,9
8020052,3,-41,-37,52
8020052,3,-46,-21,60
8020052,3,11,-60,54
8020052,3,12,-73,41
8020052,3,2,-5,55
8020052,3,25,3,9
8020052,3,37,12,8
8020052,3,4,-2,47
8020052,3,55,-44,29
8020052,3,64,-40,9
8020053,2,-26,-71,-34
8020053,2,-48,-38,56
8020053,2,10,6,46
8020053,2,24,-58,-37
8020053,2,38,-38,60
8020057,1,-22,-4,18
8020057,1,-28,-68,40
8020057,1,-38,-4,50
8020057,1,-46,46,-6
8020057,1,-48,-46,8
8020057,1,-8,12,46
8020057,1,0,28,46
8020057,1,22,-4,-16
8020057,1,40,-4,50
8020057,1,42,-42,24
8020057,1,44,4,26
8020057,1,50,-74,2
8020057,1,62,-50,14
8020058,3,-18,18,42
8020058,3,-24,-3,9
8020058,3,-3,-9,36
8020058,3,-33,36,24
8020058,3,-45,-75,-12
8020058,3,-45,-81,-6
8020058,3,18,63,12
8020058,3,33,-87,-18
8020058,3,33,33,-12
8020058,3,42,-57,-21
8020058,3,45,-54,-21
8020059,5,-12,-91,-8
8020059,5,-12,-99,0
8020059,5,18,-93,0
8020059,5,30,-90,10
8020060,3,32,14,-16
8020060,3,48,8,-12
8020061,3,-2,-1,52
8020061,3,-2,8,49
8020061,3,-50,4,7
8020061,3,-53,5,29
8020061,3,-6,-23,12
8020061,3,10,-71,26
8020061,3,4,23,30
8020061,3,50,18,14
8020061,3,51,8,1
8020061,3,55,21,32
8020063,1,-12,-3,57
8020063,1,-28,30,22
8020063,1,-30,18,5
8020063,1,-36,31,30
8020063,1,-38,-38,55
8020063,1,-4,-5,59
8020063,1,-40,38,24
8020063,1,-48,-34,55
8020063,1,-53,5,13
8020063,1,-55,-65,14
8020063,1,-55,10,0
8020063,1,-57,5,29
8020063,1,12,9,57
8020063,1,30,-43,67
8020063,1,34,-35,44
8020063,1,4,2,48
8020063,1,46,14,3
8020063,1,51,10,11
8020063,1,53,-27,40
8020063,1,53,-69,20
8020063,1,53,23,-6
8020063,1,67,-39,33
8020063,1,67,-44,22
8020067,2,-12,6,9
8020067,2,-18,12,-3
8020067,2,-27,18,-9
8020067,2,-3,-12,6
8020067,2,-3,-57,6
8020067,2,-3,-6,30
8020067,2,-3,15,57
8020067,2,-33,-57,51
8020067,2,-36,9,54
8020067,2,-39,6,45
8020067,2,-42,24,-18
8020067,2,-42,30,18
8020067,2,-45,-42,39
8020067,2,-45,36,-6
8020067,2,-48,36,21
8020067,2,-51,-36,-9
8020067,2,-51,-54,-6
8020067,2,-51,12,39
8020067,2,-51,15,27
8020067,2,-51,24,3
8020067,2,-54,-57,-15
8020067,2,-54,27,24
8020067,2,-57,-45,9
8020067,2,-6,12,66
8020067,2,-6,27,51
8020067,2,-6,33,39
8020067,2,0,-51,12
8020067,2,0,42,30
8020067,2,12,-6,6
8020067,2,12,30,33
8020067,2,39,24,-12
8020067,2,48,42,27
8020067,2,51,45,15
8020068,1,-22,-74,-64
8020068,1,-24,-62,-39
8020068,1,-38,-16,34
8020068,1,-4,2,62
8020068,1,-40,-58,-44
8020068,1,-46,-36,14
8020068,1,-54,-2,46
8020068,1,-56,6,20
8020068,1,-58,-12,14
8020068,1,24,-63,-30
8020068,1,36,-56,-41
8020068,1,44,-12,36
8020068,1,54,2,46
8020068,1,60,8,12
8020070,4,-14,-24,8
8020070,4,-20,-16,70
8020070,4,0,-26,64
8020070,4,10,-20,2
8020070,4,14,-12,10
8020072,1,-25,-90,14
8020072,1,-35,-41,-23
8020072,1,-41,-65,-7
8020072,1,-42,27,11
8020072,1,-47,1,41
8020072,1,-5,12,55
8020072,1,-8,-62,51
8020072,1,27,-25,-20
8020072,1,27,-62,54
8020072,1,31,-17,-24
8020072,1,33,-49,-15
8020072,1,35,-72,-12
8020072,1,37,-76,10
8020072,1,39,20,12
8020072,1,40,2,35
8020073,3,-30,-6,-36
8030075,1,-5,-34,19
8030078,2,-16,-96,0
8030078,2,-28,-64,45
8030078,2,-28,4,52
8030078,2,-32,-64,-32
8030078,2,-4,16,44
8030078,2,-40,32,20
8030078,2,-48,-40,48
8030078,2,-8,-64,48
8030078,2,20,-68,48
8030078,2,20,-96,0
8030078,2,24,-64,40
8030078,2,28,-64,-42
8030078,2,28,0,48
8030078,2,4,16,44
8030078,2,48,-44,40
8030078,2,48,28,16
8030079,11,-3,-61,-32
8030079,11,-3,61,12
8030079,11,-36,45,-2
8030079,11,-5,-32,-18
8030079,11,-9,-32,-32
8030079,11,0,-28,-19
8030079,11,29,-57,-28
8030080,3,-20,0,70
8030080,3,-26,26,52
8030080,3,-36,-76,30
8030080,3,-4,-60,26
8030080,3,-42,14,46
8030080,3,0,28,66
8030080,3,2,-34,36
8030080,3,2,-76,56
8030080,3,22,6,-10
8030080,3,26,54,42
8030080,3,32,32,-18
8030080,3,36,-66,-8
8030080,3,44,-70,34
8030080,3,56,28,26
8030080,3,58,-64,12
8030082,1,-10,-20,10
8030082,1,-10,-24,46
8030082,1,-12,-18,-20
8030082,1,-18,-30,-2
8030082,1,-28,-6,-6
8030082,1,-28,-64,-14
8030082,1,-30,-12,-28
8030082,1,-30,-14,-26
8030082,1,-36,-28,56
8030082,1,-38,24,20
8030082,1,-42,-4,12
8030082,1,10,-16,10
8030082,1,2,2,52
8030082,1,20,-16,-20
8030082,1,20,-4,-2
8030082,1,22,-50,-20
8030082,1,26,-2,-22
8030082,1,34,-14,64
8030082,1,34,24,4
8030082,1,34,38,36
8030082,1,42,-10,-30
8030082,1,42,-2,14
8030082,1,46,30,26
8030082,1,52,0,42
8030082,1,54,6,30
8030082,1,62,-30,26
8030082,1,8,2,4
8030083,5,-9,-2,62
8030083,5,2,-13,-9
8030083,5,41,19,-3
8030084,2,-16,-44,72
8030084,2,-38,6,40
8030084,2,-60,-22,2
8030084,2,14,-46,72
8030084,2,50,-14,-10
8030084,2,62,-50,6
8030084,2,8,52,22
8030085,1,-12,-62,-8
8030085,1,-16,-28,4
8030085,1,-20,-70,16
8030085,1,-22,-74,-22
8030085,1,-48,-12,10
8030085,1,-48,-22,36
8030085,1,-52,-12,28
8030085,1,-54,-6,36
8030085,1,-6,-34,66
8030085,1,-62,-14,16
8030085,1,-8,-42,28
8030085,1,14,-100,-16
8030085,1,36,-60,26
8030085,1,40,-80,30
8030085,1,42,58,8
8030085,1,6,-86,0
8030085,1,60,-8,18
8030087,1,-2,2,64
8030087,1,-4,16,64
8030087,1,-44,8,48
8030087,1,-46,14,-4
8030087,1,-48,-2,42
8030087,1,-48,12,34
8030087,1,-56,-4,-6
8030087,1,-60,-32,6
8030087,1,-62,-16,6
8030087,1,62,-24,2
8030088,10,-27,-18,-21
8030088,10,-42,0,-30
8030088,10,21,48,24
8030088,10,27,-6,-18
8030089,3,-15,-72,51
8030089,3,-24,-18,-21
8030089,3,-24,-3,-21
8030089,3,-24,-66,45
8030089,3,-42,-42,48
8030089,3,-48,-12,15
8030089,3,-54,9,12
8030089,3,-57,-3,21
8030089,3,-60,-12,-3
8030089,3,0,15,30
8030089,3,3,42,3
8030089,3,66,-6,0
8030089,3,66,-6,21
8040092,1,-29,12,-30
8040092,1,-3,-24,-3
8040092,1,-3,30,39
8040092,1,-3,39,3
8040092,1,-39,45,0
8040092,1,-42,3,48
8040092,1,-54,-57,36
8040092,1,-6,-12,0
8040092,1,-63,-48,-9
8040092,1,42,-54,33
8040092,1,48,33,27
8040092,1,57,-9,-27
8040092,1,57,27,6
8040092,1,9,-63,39
8040092,1,9,6,0
8040095,1,-30,20,56
8040095,1,-38,-24,-22
8040095,1,-38,-58,34
8040095,1,-56,34,-14
8040095,1,-6,-28,6
8040095,1,0,4,28
8040095,1,20,-66,42
8040095,1,32,-22,-28
8040095,1,36,14,-6
8040095,1,4,26,56
8040095,1,52,18,2
8040095,1,54,-38,-16
8040096,5,-3,43,44
8040096,5,-38,28,8
8040096,5,-38,6,46
8040096,5,-4,37,19
8040096,5,-50,-34,-20
8040096,5,24,-96,-12
8040096,5,36,20,11
8040096,5,8,-3,0
8040097,4,-15,-59,62
8040097,4,-15,-88,-6
8040097,4,-34,11,55
8040097,4,-4,-52,-28
8040097,4,-4,24,43
8040097,4,-41,-52,54
8040097,4,-51,26,21
8040097,4,-55,12,25
8040097,4,19,-56,36
8040097,4,30,-80,1
8040097,4,41,-64,-34
8040098,1,-4,-62,45
8040098,1,-57,-52,12
8040098,1,-59,-30,-18
8040098,1,-63,-58,14
8040098,1,-65,-49,28
8040098,1,14,-61,32
8040098,1,2,33,39
8040098,1,22,57,7
8040098,1,22,60,36
8040098,1,38,18,10
8040098,1,4,-62,42
8040098,1,40,44,33
8040098,1,40,53,14
8040098,1,46,-57,21
8040098,1,53,-18,-18
8040098,1,53,-57,30
8040098,1,59,-28,-16
8040099,1,-12,9,0
8040099,1,-24,-96,3
8040099,1,-3,14,51
8040099,1,-30,-57,45
8040099,1,-36,-24,54
8040099,1,-42,5,26
8040099,1,-45,-36,50
8040099,1,-45,21,4
8040099,1,-57,-45,-9
8040099,1,-6,19,47
8040099,1,-9,-6,3
8040099,1,15,9,9
8040099,1,30,-87,-6
8040099,1,33,22,-6
8040099,1,9,-13,9
8040102,4,-16,-94,9
8040102,4,-7,-50,23
8040102,4,27,-27,-7
8040102,4,29,-40,-10
8040102,4,32,-88,-1
8040102,4,57,-2,4
8040103,5,-58,-36,-18
8040103,5,26,-56,48
8040103,5,26,28,36
8040103,5,34,-44,44
8040104,1,-12,56,34
8040104,1,-14,58,18
8040104,1,-24,-34,-22
8040104,1,-26,-10,-14
8040104,1,-36,-84,26
8040104,1,-4,50,-20
8040104,1,-40,34,2
8040104,1,-48,46,-12
8040104,1,-6,34,56
8040104,1,10,-86,-26
8040104,1,38,-74,24
8040104,1,40,28,-22
8040104,1,56,-70,18
8040104,1,8,36,56
8040105,4,-15,48,31
8040105,4,-21,-10,-23
8040105,4,-35,-65,7
8040105,4,-40,-81,8
8040105,4,-48,37,-13
8040105,4,28,-1,-23
8040105,4,30,-73,-11
8040105,4,42,-65,-8
8040106,1,-10,-10,18
8040106,1,-14,-66,-2
8040106,1,-16,42,-18
8040106,1,-16,8,-12
8040106,1,-18,38,-20
8040106,1,-22,-60,42
8040106,1,-22,4,48
8040106,1,-26,-82,40
8040106,1,-26,34,44
8040106,1,-28,-54,-22
8040106,1,-38,-16,50
8040106,1,-4,-18,40
8040106,1,-44,32,12
8040106,1,-46,-12,32
8040106,1,-54,-62,-20
8040106,1,-60,-12,2
8040106,1,0,-40,-34
8040106,1,0,44,-8
8040106,1,2,-36,52
8040106,1,2,-50,16
8040106,1,2,0,46
8040106,1,24,-22,56
8040106,1,26,28,50
8040106,1,28,-92,-18
8040106,1,28,0,-10
8040106,1,32,-74,32
8040106,1,58,0,36
8040106,1,62,2,-4
8040107,9,-3,-36,37
8040107,9,45,-63,44
8040107,9,5,31,10
8040108,2,-13,13,-6
8040108,2,-13,9,0
8040108,2,-36,20,4
8040108,2,-39,16,-9
8040108,2,0,25,38
8040108,2,12,13,-5
8040108,2,13,7,2
8040108,2,23,21,-15
8040108,2,32,27,-11
8040108,2,45,17,-10
8040108,2,9,-19,-7
8040109,1,34,-45,22
8040109,1,43,-78,38
8040109,1,45,-69,46
8040109,1,62,11,-2
8040110,2,-10,6,-14
8040110,2,-2,6,66
8040110,2,-20,-18,72
8040110,2,-24,-32,72
8040110,2,-24,-66,56
8040110,2,-26,12,-20
8040110,2,-32,-24,68
8040110,2,-34,20,-4
8040110,2,-4,-14,-20
8040110,2,-42,-44,38
8040110,2,-50,-40,52
8040110,2,0,20,50
8040110,2,10,40,14
8040110,2,40,16,-30
8040110,2,8,6,-10
8040111,1,-3,-75,-9
8040111,1,-30,-41,-11
8040111,1,-37,51,15
8040111,1,-40,-8,42
8040111,1,11,-68,15
8040111,1,14,-43,51
8040111,1,26,-48,-11
8040111,1,29,31,35
8040111,1,33,58,-5
8040111,1,34,57,17
8040111,1,6,11,38
8040111,1,69,-14,28
8050113,2,-48,-9,-15
8050113,2,-51,-54,36
8050113,2,-60,-18,-12
8050113,2,0,-45,-42
8050113,2,0,60,24
8050113,2,66,-21,-3
8050114,4,-41,17,1
8050114,4,-49,-83,-9
8050114,4,40,22,-2
8050114,4,48,-53,56
8050114,4,5,22,45
8050114,4,54,29,42
8050116,3,-40,-78,-16
8050116,3,-51,-68,-9
8050116,3,26,-89,23
8050116,3,34,-60,41
8050116,3,45,-67,-21
8050116,3,47,-60,-1
8050116,3,48,-76,-16
8050117,1,-1,19,61
8050117,1,-22,-106,15
8050117,1,-46,46,3
8050117,1,-55,29,-9
8050117,1,29,-103,14
8050119,2,-13,-52,29
8050119,2,-31,-26,-12
8050119,2,0,55,-11
8050119,2,30,-12,-21
8050120,1,-24,-36,68
8050120,1,-32,-40,64
8050120,1,-60,-20,16
8050120,1,-60,4,4
8050120,1,12,-48,68
8050120,1,16,60,16
8050120,1,20,-40,68
8050120,1,4,16,40
8050120,1,40,20,0
8050120,1,44,-32,32
8050120,1,56,-24,24
8050120,1,60,-48,12
8050121,5,-38,-76,28
8050121,5,4,-35,44
8050122,3,-11,-42,-23
8050122,3,-11,-52,62
8050122,3,-19,-8,-16
8050122,3,-45,-23,-18
8050122,3,-49,2,31
8050122,3,-64,-11,-3
8050122,3,27,-4,-27
8050122,3,30,13,52
8050122,3,30,15,-4
8050122,3,4,17,41
8050122,3,45,38,19
8050122,3,49,-22,5
8050122,3,56,5,28
8050123,5,-18,-21,75
8050123,5,33,57,-6
8050123,5,48,15,21
8050124,2,15,15,57
8050125,4,-17,-17,74
8050125,4,-20,-89,36
8050126,2,-28,22,0
8050126,2,-4,22,-12
8050126,2,14,58,-4
8050126,2,4,30,-20
8050127,5,12,-82,-22
8050127,5,26,-62,-24
8050127,5,28,-84,0
8050127,5,32,0,-20
8050129,2,-22,38,40
8050129,2,19,-46,60
8050129,2,2,35,-8
8050129,2,49,-5,-16
8050129,2,7,-47,-37
8050129,2,7,35,30
8050131,3,-27,-42,-21
8050131,3,-30,-87,30
8050131,3,-48,-60,-9
8050132,2,-26,-88,-14
8050132,2,-4,10,50
8050132,2,30,-86,-8
8050133,4,-30,0,-33
8050133,4,-33,-12,24
8050133,4,-45,-3,-24
8050133,4,-45,-42,21
8050133,4,-60,-21,3
8050133,4,18,-48,12
8050133,4,30,-3,-36
8050133,4,33,-30,24
8050133,4,36,-48,24
8050133,4,48,-21,21
8050134,2,-51,-60,-18
8050134,2,39,-84,3
8050134,2,57,3,27
8050135,4,-60,-18,45
8050135,4,30,-24,-24
8050136,2,-45,24,-9
8050136,2,-48,-9,24
8050136,2,-48,18,27
8050136,2,-48,27,9
8050136,2,21,-42,48
8050136,2,24,-72,27
8060139,3,-29,8,-1
8060139,3,-39,22,-29
8060139,3,-45,-79,-14
8060139,3,-62,-71,6
8060139,3,23,-33,-33
8060139,3,24,-83,-35
8060139,3,31,-78,-18
8060139,3,37,43,-28
8060139,3,64,-4,6
8060140,4,-9,-9,9
8060140,4,24,-93,-6
8060140,4,30,6,-21
8060140,4,39,-9,27
8060141,5,-21,-3,-23
8060141,5,-3,25,-11
8060141,5,-42,-6,8
8060141,5,-53,-22,16
8060141,5,2,26,-11
8060141,5,22,0,-23
8060141,5,42,-3,5
8060141,5,57,-21,18
8060142,3,-42,-3,-3
8060142,3,-9,36,-21
8060142,3,2,1,31
8060142,3,42,0,-1
8060144,4,-19,-76,22
8060144,4,-22,-64,52
8060144,4,-3,-3,47
8060144,4,-35,5,48
8060144,4,-37,-32,12
8060144,4,15,-70,23
8060144,4,23,0,55
8060144,4,23,43,-1
8060144,4,23,46,13
8060144,4,26,-64,47
8060144,4,52,-53,8
8060145,1,-12,-36,3
8060145,1,-12,63,18
8060145,1,-33,-60,45
8060145,1,-48,39,-12
8060145,1,-51,-45,39
8060145,1,-54,24,33
8060145,1,-6,-24,27
8060145,1,-6,-42,36
8060145,1,-6,-75,42
8060145,1,-6,39,27
8060145,1,-60,27,21
8060145,1,0,-66,33
8060146,1,-12,9,-15
8060146,1,-21,0,-12
8060146,1,-21,0,3
8060146,1,-24,-51,60
8060146,1,-24,-66,3
8060146,1,-30,30,-9
8060146,1,-36,-18,51
8060146,1,-45,3,3
8060146,1,-57,12,-3
8060146,1,-6,12,36
8060146,1,-60,-21,24
8060146,1,-9,-15,3
8060146,1,12,-21,-9
8060146,1,12,9,-12
8060146,1,15,12,-6
8060146,1,27,-6,-12
8060146,1,39,12,-6
8060146,1,42,-75,24
8060146,1,51,-3,48
8060146,1,51,21,-15
8060146,1,54,-30,-6
8060146,1,6,-21,3
8060146,1,6,24,27
8060146,1,60,-15,27
8060146,1,9,-72,51
8060147,2,-1,21,49
8060147,2,-23,1,54
8060147,2,-27,26,2
8060147,2,-39,24,28
8060147,2,-42,5,43
8060147,2,-45,-59,30
8060147,2,-58,-48,34
8060147,2,-8,49,9
8060147,2,29,-1,-21
8060147,2,29,5,53
8060147,2,42,-66,-8
8060148,3,-26,22,-22
8060148,3,-30,16,-8
8060148,3,-36,-64,-22
8060148,3,-44,-84,-4
8060148,3,-44,8,-4
8060148,3,-60,-50,-26
8060148,3,-8,-40,30
8060148,3,0,-36,-18
8060148,3,0,-56,-46
8060148,3,10,-26,26
8060148,3,14,-30,-6
8060148,3,34,-62,-30
8060148,3,34,0,24
8060148,3,38,16,-6
8060148,3,40,18,-6
8060149,6,-26,16,54
8060149,6,-30,-46,-4
8060149,6,-32,6,24
8060149,6,-40,16,34
8060149,6,0,-20,66
8060150,3,-26,22,-22
8060150,3,-30,16,-8
8060150,3,-36,-64,-22
8060150,3,-44,-84,-4
8060150,3,-44,8,-4
8060150,3,-60,-50,-26
8060150,3,-8,-40,30
8060150,3,0,-36,-18
8060150,3,0,-56,-46
8060150,3,10,-26,26
8060150,3,14,-30,-6
8060150,3,34,-62,-30
8060150,3,34,0,24
8060150,3,38,16,-6
8060150,3,40,18,-6
8060151,1,-10,14,56
8060151,1,-14,10,7
8060151,1,-14,28,28
8060151,1,-14,7,66
8060151,1,-28,-28,-24
8060151,1,-32,14,56
8060151,1,-32,24,0
8060151,1,-35,-52,46
8060151,1,-38,-35,-21
8060151,1,-38,-42,42
8060151,1,-38,4,56
8060151,1,-46,-56,-10
8060151,1,-49,10,24
8060151,1,-49,7,56
8060151,1,-52,35,18
8060151,1,-52,49,-7
8060151,1,-56,-56,0
8060151,1,-7,10,28
8060151,1,32,21,-4
8060151,1,46,14,24
8060151,1,49,38,32
8060152,1,-14,10,1
8060152,1,-32,-75,-22
8060152,1,0,-28,35
8060152,1,1,43,-10
8060152,1,18,9,-1
8060152,1,23,46,40
8060152,1,4,48,10
8060153,2,-14,2,-11
8060153,2,21,9,-4
8060154,2,-18,-51,-10
8060154,2,-20,-51,-22
8060154,2,-30,-48,6
8060154,2,-4,-39,-17
8060154,2,-40,18,-23
8060154,2,12,-12,-17
8060154,2,18,-48,-24
8060154,2,34,14,-33
8060154,2,36,-13,-29
8060154,2,59,-37,-7
8060155,4,-23,-76,42
8060155,4,-42,-72,-23
8060155,4,0,46,8
8060155,4,15,-27,-6
8060155,4,30,-57,61
8060156,1,-10,64,6
8060156,1,-54,-4,-38
8060156,1,-68,-46,-2
8060156,1,52,10,-40
8060157,2,-16,-10,8
8060157,2,-32,18,-8
8060157,2,-36,24,-12
8060157,2,-38,0,-12
8060157,2,-4,-94,8
8060157,2,-40,-2,30
8060157,2,-40,-40,48
8060157,2,-48,0,28
8060157,2,-48,12,-14
8060157,2,-48,4,-10
8060157,2,-52,-30,34
8060157,2,-52,38,16
8060157,2,26,-30,-4
8060157,2,30,-40,-16
8060157,2,36,-58,44
8060157,2,44,-52,-20
8060157,2,46,0,60
8060157,2,48,-38,40
8060157,2,48,16,30
8060157,2,50,-56,-12
8060157,2,64,6,-10
8060158,4,-10,-2,12
8060158,4,-12,-48,18
8060158,4,-12,-70,56
8060158,4,-14,-52,-8
8060158,4,-2,-88,-12
8060158,4,-22,-46,-16
8060158,4,-24,24,34
8060158,4,-26,-68,60
8060158,4,-26,40,48
8060158,4,-32,12,68
8060158,4,-36,-30,-12
8060158,4,-40,-62,-14
8060158,4,-48,-52,18
8060158,4,-48,28,10
8060158,4,-52,-72,8
8060158,4,-54,16,40
8060158,4,-60,-50,0
8060158,4,-64,-42,-18
8060158,4,18,-26,-12
8060158,4,28,-96,14
8060158,4,36,-78,20
8060158,4,38,-24,34
8060158,4,38,-62,58
8060158,4,38,14,64
8060158,4,4,-80,52
8060158,4,42,-78,0
8060158,4,44,-44,14
8060158,4,46,24,-20
8060158,4,66,-26,-8
8060158,4,66,-48,-2
8060158,4,66,-8,-6
8060159,3,14,-75,-19
8060160,1,28,-18,-15
8060161,1,-14,-14,11
8060161,1,-16,50,13
8060161,1,-32,19,-24
8060161,1,-5,-5,-4
8060161,1,-55,19,21
8060161,1,25,-80,-2
8060162,3,-39,-81,39
8060162,3,-54,-54,-24
8060162,3,33,-24,72
8060163,2,28,-17,-19
8060164,1,32,60,22
8060165,2,-34,22,30
8060165,2,2,-68,40
8060165,2,30,20,-4
8060165,2,50,24,40
8060166,3,-18,-18,-21
8060166,3,-45,-27,18
8060166,3,-48,-69,0
8060166,3,-9,-96,6
8060166,3,27,9,39
8060166,3,3,30,-9
8060166,3,30,-51,-30
8060166,3,6,0,39
8060166,3,6,51,-12
8080167,1,-10,26,30
8080167,1,-16,-88,34
8080167,1,-18,-18,0
8080167,1,-22,2,16
8080167,1,-28,-14,2
8080167,1,-28,46,-14
8080167,1,-30,-90,2
8080167,1,-30,2,-4
8080167,1,-38,-58,-24
8080167,1,-40,4,30
8080167,1,-42,8,-4
8080167,1,-52,36,12
8080167,1,-8,44,-6
8080167,1,10,34,18
8080167,1,10,44,-6
8080167,1,14,-2,18
8080167,1,14,-22,-14
8080167,1,18,-98,-6
8080167,1,2,-32,-24
8080167,1,20,-18,-10
8080167,1,22,4,0
8080167,1,26,54,-14
8080167,1,28,-20,-2
8080167,1,28,-48,-22
8080167,1,30,-74,30
8080167,1,46,12,-6
8080167,1,54,2,36
8080167,1,54,38,-2
8080168,1,-22,-2,24
8080168,1,-22,0,10
8080168,1,-38,-34,-10
8080168,1,-4,-60,-28
8080168,1,-4,30,24
8080168,1,-44,6,-4
8080168,1,14,4,22
8080168,1,26,-34,-38
8080168,1,26,0,2
8080168,1,36,-30,-2
8080168,1,40,-50,-38
8080168,1,44,10,-6
8080168,1,6,34,16
8080169,7,-15,33,13
8080169,7,-22,48,-19
8080169,7,-29,25,-2
8080169,7,-29,55,22
8080169,7,-59,7,10
8080169,7,33,-64,-20
8080169,7,34,56,-1
8080169,7,38,25,-7
8080169,7,41,8,24
8080169,7,43,40,27
8080169,7,67,-24,18
8080171,1,-1,-9,46
8080171,1,-10,-68,7
8080171,1,-15,-53,-15
8080171,1,-27,-10,5
8080171,1,-40,2,9
8080171,1,-42,-21,41
8080171,1,0,8,35
8080171,1,1,-15,9
8080171,1,2,-17,-31
8080171,1,28,-34,-14
8080171,1,29,-54,-13
8080171,1,37,7,11
8080171,1,49,-25,-2
8080171,1,49,-9,30
8080173,1,-26,-52,42
8080173,1,-27,-10,47
8080173,1,27,-4,46
8080173,1,37,-46,46
8080173,1,5,-4,55
8080175,1,-10,-102,-4
8080175,1,-12,-18,-2
8080175,1,-2,-6,58
8080175,1,-20,-28,64
